jobId,title,companyName,Industry,Clean_City,tagsAndSkills,minimumExperience,minimumSalary,maximumSalary,midSalary
250925930247,Business Analyst - Reconciliation,Krazy Mantra HR Solutions Pvt. Ltd,IT/Tech,Mumbai,"project management,microsoft azure,bfsi,gcp,aws,design documents,management skills,documentation",7,0.0,0.0,
250925906073,"Clinical Data Analyst: R and SAS Programming Specialist
",Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"data analysis,sas,sas programming,r,data visualization,clinical operations,pharmaceutical,inform",5,0.0,0.0,
250925905034,Clinical Safety Analyst (Medical Device),Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"risk assessment,us healthcare,medical devices,clinical trials,revenue cycle management,hipaa,claims adjudication,claim payment",3,0.0,0.0,
250925904980,Workforce Analyst,Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"microsoft office applications,business acumen,workforce management,rta,wfm,resource management,project management,mis reporting",4,0.0,0.0,
250925904963,Clinical Safety Analyst (Medical Device),Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai Suburban,"patient safety,pharmacovigilance,medical devices,clinical trials,protocols,drug safety,nabh,hospital administration",3,0.0,0.0,
250925904949,"Clinical Data Analyst: R and SAS Programming Specialist
",Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai Suburban,"data analysis,sas,sas programming,data quality,r,pharmaceutical,inform,medidata rave",5,0.0,0.0,
250925904940,Workforce Analyst,Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai Suburban,"forecasting,business acumen,workforce management,workforce planning,wfm,resource management,project management,employee relations",4,0.0,0.0,
250925904913,Clinical Safety Analyst (Medical Device),Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"us healthcare,medical devices,medical billing,rcm,revenue cycle management,scaling,hipaa,dentistry",3,0.0,0.0,
250925904232,"Clinical Data Analyst: R and SAS Programming Specialist
",Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"data analysis,sas,sas programming,r,data visualization,clinical operations,pharmaceutical,inform",5,0.0,0.0,
250925904214,Workforce Analyst,Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"workforce management,real time analysis,mis,rta,wfm,resource management,vendor management,project management",4,0.0,0.0,
250925901931,Clinical Data Analyst and Programmer -  SAS+Veeva,Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"data analysis,sas,clinical data management,sas programming,veeva,adam,sas macros,inform",4,0.0,0.0,
250925901915,Workforce Analyst,Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"workforce management,real time analysis,mis,rta,wfm,resource management,vendor management,project management",4,0.0,0.0,
250925901912,Airline Revenue Accounting Analyst (PRA),Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"revenue recognition,data analysis,accounting,revenue accounting,financial modelling,accounts receivable,general ledger accounting,accounts payable",3,0.0,0.0,
250925509630,Sales Analyst,Anaplan,Other,Mumbai,"Computer science,Data analysis,Data validation,Sales operations,Data collection,Data quality,Data mining,Adobe",5,0.0,0.0,
250925509001,Financial Analyst,Taurus Corporate Advisory Services Ltd.,Staffing/HR Services,Mumbai,"Financial Analyst,Finance,Financial analysis",3,0.0,0.0,
250925508606,"Analyst, Paraplanner",Russell Investments,Other,Mumbai,"Training,Financial reporting,Financial planning,Support services,Asset management,Taxation,Research,Financial services",1,0.0,0.0,
250925507467,Business Analyst,Estee Lauder Companies,Other,Mumbai,"BPO,Order management,remediation,SAP,US GAAP,Excel,Hyperion,Corporate finance",1,0.0,0.0,
250925501632,Finance Analyst,Forbes Advisor,Other,Mumbai,"Google Analytics,Financial analysis,Reconciliation,Wellness,Financial Analyst,Digital marketing,Financial modelling,Accounting software",5,0.0,0.0,
250925501465,Site Support Analyst,Hill International,Other,Mumbai,"Ticketing,Computer hardware,Active directory,DNS,Workflow,Scheduling,Customer service,Windows",5,0.0,0.0,
250925037057,Analyst/ Senior Analyst,Spes Manning,Other,Mumbai,"Insurance Claims,US Healthcare,Claims Adjudication,Claims Processing,Healthcare,Senior,Process,Claims",2,400000.0,700000.0,550000.0
250925017760,Cost Analyst Manager,Anusaya Fresh,Other,Mumbai,"Cost Analysis & Modeling,Profitability Management,Cost,Cost analysis,Modeling,Profitability,Analysis,Costing",5,500000.0,1000000.0,750000.0
240925927928,Travel Revenue Assurance Analyst,Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"financial analysis,variance analysis,budgeting,financial reporting,financial planning,accounts receivable,accounts payable,mis reporting",1,0.0,0.0,
240925927924,Airline Cargo Revenue Analyst,Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"apqp,fmea,analysis tools,ppap,revenue management,financial analysis,windows xp,control plan",1,0.0,0.0,
240925927920,R & SAS Data Analyst,Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"bi,power bi,business intelligence,sql,data visualization,python,sas macros,data analytics",3,0.0,0.0,
240925927885,Clinical Data Analyst and Programmer -  SAS+Veeva,Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"adam,sas programming,clinical sas programming,statistical programming,sdtm,sas macros,macros,sas sql",4,0.0,0.0,
240925927882,WFM Analyst,Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"project management,staffing,real time analysis,recruitment,rta,resource management,employee relations,mis reporting",3,0.0,0.0,
240925927879,WFM Analyst,Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"project management,staffing,real time analysis,recruitment,rta,resource management,employee relations,mis reporting",3,0.0,0.0,
240925927841,WFM Analyst,Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai Suburban,"hlookup,pivot table,real time analysis,advanced excel,rta,macros,mis reporting,forecasting",3,0.0,0.0,
240925927836,Clinical Data Analyst and Programmer -  SAS+Veeva,Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai Suburban,"adam,clinical programming,sas programming,statistical programming,sdtm,sas macros,macros,sas graph",4,0.0,0.0,
240925927825,Clinical Data Analyst and Programmer -  SAS+Veeva,Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"adam,data management,data analysis,clinical programming,sdtm,sas macros,macros,clinical sas programming",4,0.0,0.0,
240925922398,Clinical Safety Analyst (Medical Device),Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"safety management system,risk assessments,assessment,clinical trials,protocols,pharmaceutical,us healthcare,auditing",3,0.0,0.0,
240925922391,Revenue Integrity Analyst (Travel Domain),Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"it services,business development,sales,revenue,it sales,project management,networking,software solution sales",1,0.0,0.0,
240925920883,Workforce Management Analyst,Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"workforce management,real time analysis,workforce planning,rta,wfm,resource management,vendor management,project management",3,0.0,0.0,
240925920870,Workforce Management Analyst,Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"workforce management,real time analysis,workforce planning,rta,wfm,resource management,vendor management,project management",3,0.0,0.0,
240925920827,HEOR (Health Economics & Outcomes Research) Senior Analyst,Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"data analysis,power bi,tableau,r,health economics,pharmaceutical,sas,bi",5,0.0,0.0,
240925920819,HEOR (Health Economics & Outcomes Research) Senior Analyst,Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai Suburban,"data analysis,research analysis,data visualization,statistical software,health economics,medical writing,pharmaceutical,market research",5,0.0,0.0,
240925920818,Workforce Management Analyst,Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai Suburban,"workforce management,real time analysis,workforce planning,rta,wfm,resource management,vendor management,project management",3,0.0,0.0,
240925920791,HEOR (Health Economics & Outcomes Research) Senior Analyst,Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"data analysis,presentation skills,research analysis,research reports,health economics,business research,equity research,financial research",5,0.0,0.0,
240925920173,HEOR (Health Economics & Outcomes Research) Senior Analyst,Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"data analysis,research analysis,dbms,statistical software,health economics,medical writing,pharmaceutical,market research",5,0.0,0.0,
240925920172,WFM Analyst,Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"data analysis,workforce management,staffing,rta,wfm,resource management,project management,operations management",3,0.0,0.0,
240925920144,Customer Support Analyst (International),Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai Suburban,"customer service,customer complaints,customer support,ticketing,crm,ticketing tools,international ticketing,customer care",1,0.0,0.0,
240925920132,Customer Support Analyst (International),Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"customer service,customer complaints,customer support,ticketing,crm,ticketing tools,international ticketing,customer care",1,0.0,0.0,
240925920110,Revenue Integrity Analyst (Travel Domain),Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"it services,business development,sales,revenue,revenue management,project management,team management,forecasting",1,0.0,0.0,
240925920109,Revenue Integrity Analyst (Travel Domain),Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai Suburban,"it services,business development,sales,revenue,it sales,project management,networking,software solution sales",1,0.0,0.0,
240925920076,Revenue Integrity Analyst (Travel Domain),Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"revenue recognition,data analysis,accounting,revenue,finance,financial analysis,accounts receivable,accounts payable",1,0.0,0.0,
240925920072,Customer Support Analyst (International),Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"ticketing tools,customer service,crm software,customer support,troubleshooting,cold calling,customer relationship,customer complaints",1,0.0,0.0,
240925919158,Customer Support Analyst ( International ),Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"service management,customer service,customer complaints,customer support,customer experience,customer relationship,production,customer care",1,0.0,0.0,
240925919138,Airline Revenue Accounting Analyst (PRA),Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai Suburban,"financial concepts,data analysis,sql,analysis tools,financial modelling,cost reduction,financial analysis,accounts payable",3,0.0,0.0,
240925919115,Airline Cargo Revenue Analyst,Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"data analysis,microsoft office suite,sql,tableau,revenue management,financial analysis,accounts receivable,revenue recognition",1,0.0,0.0,
240925919111,Airline Revenue Accounting Analyst (PRA),Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"revenue recognition,data analysis,accounting,revenue accounting,financial modelling,accounts receivable,general ledger accounting,accounts payable",3,0.0,0.0,
240925919110,Airline Cargo Revenue Analyst,Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"revenue analysis,microsoft office suite,sql,tableau,revenue management,financial analysis,accounts receivable,revenue recognition",1,0.0,0.0,
240925919089,Airline Revenue Accounting Analyst (PRA),Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"revenue recognition,data analysis,accounting,microsoft office suite,financial modelling,accounts receivable,accounts payable,regulatory",3,0.0,0.0,
240925919083,Airline Cargo Revenue Analyst,Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai Suburban,"revenue analysis,dbms,accounting,microsoft office suite,finance,financial analysis,accounts receivable,revenue recognition",1,0.0,0.0,
240925908225,Senior Support Analyst,Net Connect,Other,Mumbai,"redhat linux,instruments,troubleshooting,accounting system,itil,accounts receivable,tds,accounts payable",3,0.0,0.0,
240925506914,Senior Analyst Resource,Retransform,Other,Mumbai,"data cleansing,Accountancy,Data analysis,Data validation,Data migration,IT security,Finance,Data structures",1,0.0,0.0,
240925506879,Analyst - Business Operations,Coindcx,Other,Mumbai,"Mining,Excel,Payment systems,Compliance,Senior Analyst,Analytical,Reconciliation,Wellness",1,0.0,0.0,
240925506716,IT Service Desk Analyst,ABL Group,Other,Mumbai,"IT services,Windows OS,Networking,AutoCAD,Maritime,Analytical,IT service desk,microsoft",2,0.0,0.0,
240925506715,IT Service Desk Analyst,ABL Group,Other,Mumbai,"IT services,Windows OS,Networking,AutoCAD,Analytical,IT service desk,HTML,microsoft",2,0.0,0.0,
240925506705,Contingency Analyst Resource,Retransform,Other,Mumbai,"data cleansing,Data analysis,Data validation,Data migration,IT security,Finance,Data structures,Commerce",2,0.0,0.0,
240925506260,Senior IT Service Desk Analyst,ABL Group,Other,Mumbai,"Windows OS,Maritime,Network infrastructure,IT service desk,DNS,Windows,microsoft,ITIL",3,0.0,0.0,
240925506093,AgilePoint Business Analyst / Developer,Caldic,Other,Mumbai,"Analytical skills,Training,Automation,Business Analyst,Pharma,Workflow,Deployment,UAT",6,0.0,0.0,
240925503005,Senior IT Service Desk Analyst,ABL Group,Other,Mumbai,"Windows OS,Network infrastructure,Maritime,IT service desk,DNS,HTML,Windows,microsoft",3,0.0,0.0,
240925034413,"Quality Assurance Executive / Quality Analyst - Mumbai, Govandi",SG Oasis,Other,Mumbai Suburban,"HACCP,Food Safety,Bakery,Pastry,QA Management,Food Technology,Food Processing,Food Quality Control",2,400000.0,500000.0,450000.0
240925028707,Hiring For Service Desk Analyst and Incident Analyst,FSP Solutions,IT/Tech,Goregaon,"major incident management,IT Helpdesk,Service Now Ticketing,Ticketing Tools,Service Desk,SLA,incident,Desk",1,300000.0,500000.0,400000.0
240925026302,Business Analyst Intern,Smollan Group,Other,Remote,,0,,,
240725018284,Credit Control Analyst - O2C,CIEL HR,Staffing/HR Services,Mumbai,"SAP,Credit Collection,Credit Control,Shared Services,Order To Cash,Sharing,Collections,Control",5,0.0,0.0,
230925507607,Analyst Wholesale Credit Sanctioning LevFin,Barclaycard Payments,Other,Mumbai,"financial analysis,risk assessment,wholesale,credit analysis,credit risk,hedge funds,international banking,corporate credit",2,0.0,0.0,
230925506645,Product Analyst (Supply Chain),Purplle.com,Other,Mumbai,"sap s hana,python,erp,data analysis,sap,system,wms,communication skills",2,0.0,0.0,
230925506416,Analyst Structured Credit,Barclaycard Payments,Other,Mumbai,"risk management,hedging,lending,credit analysis,mis,writing,investment,cfa",2,0.0,0.0,
230925506253,Financial Analyst,Dsm Shared Services India,Staffing/HR Services,Mumbai,"erp systems,erp,balance sheet,forecasting,variance analysis,accounting,budgeting,financial statements",2,0.0,0.0,
230925506196,Analyst Structured Credit Trading,Barclaycard Payments,Other,Mumbai,"syndication,credit analysis,mis,writing,investment,portfolio analysis,cash flow,cfa",3,0.0,0.0,
230925504843,Senior Underwriting Analyst,Drip Capital,BFSI,Mumbai,"risk management,data analysis,credit underwriting,team management,credit analysis,presentation skills,business analysis,mortgage underwriting",3,0.0,0.0,
230925038516,Treasury Analyst,Puma Energy,Manufacturing/Core,Mumbai,"financial analysis,balance sheet,cash forecasting,forecasting,journal entries,cash management,verbal communication,general accounting",4,0.0,0.0,
230925038515,Business Support Analyst,Puma Energy,Manufacturing/Core,Mumbai,"mis reporting,back office,customer service,pivot table,vlookup,business development,sales administration,sales support",4,0.0,0.0,
230925029268,Team Leader/Senior Analyst - (Chemical) Proximate,Intertek,Other,Mumbai,"17025,Proximate Analysis,Food Technology,Food Testing,carbohydrates,Report Preparation,Documentation,GLP",4,0.0,0.0,
230925028196,Financial Analyst - Back Office Executive,Navkar Business Services,Staffing/HR Services,Mumbai,"data entry,Excel Report Preparation,Data,Office,Report preparation,Finance,Reporting,Excel",1,200000.0,300000.0,250000.0
